AccountID,CustomerID,AccountTypeID,AccountStatusID,Balance,OpeningDate,Balance_INR,TxnFrequency_90d,AvgTxnAmount_INR
200139,10198,2,1,21643.34,2018-06-17 00:00:00.000,1818040.56,0,220675.0
200346,10756,4,1,70376.51,2018-11-08 00:00:00.000,5911626.84,0,203367.5
200830,10538,5,1,84771.02,2019-08-15 00:00:00.000,7120765.68,0,217780.83
200313,11099,5,1,56305.33,2019-09-03 00:00:00.000,4729647.72,0,183864.04
201090,10259,3,1,82411.23,2021-10-26 00:00:00.000,6922543.32,0,195943.44
200320,10990,3,1,8383.78,2021-09-27 00:00:00.000,704237.52,0,178743.36
201548,10857,3,2,92484.05,2019-10-18 00:00:00.000,7768660.2,0,223267.64
200232,10760,1,1,55207.57,2018-10-21 00:00:00.000,4637435.88,0,186641.19
200744,10982,5,1,96691.7,2019-12-09 00:00:00.000,8122102.8,0,215125.04
201630,10602,4,1,53513.59,2018-09-30 00:00:00.000,4495141.56,0,240456.8
201421,10635,2,1,84925.81,2020-04-06 00:00:00.000,7133768.04,0,192217.06
200079,10781,3,1,95799.13,2021-01-22 00:00:00.000,8047126.92,0,227188.53
201504,10442,5,3,71478.64,2021-08-19 00:00:00.000,6004205.76,0,227520.69
201146,10758,2,1,89943.75,2020-12-08 00:00:00.000,7555275.0,0,248268.48
201118,10728,4,1,67765.16,2020-04-02 00:00:00.000,5692273.44,0,185271.05
200333,10518,4,1,55863.11,2021-07-22 00:00:00.000,4692501.24,0,184540.69
201096,10393,5,1,60980.9,2019-05-15 00:00:00.000,5122395.6,0,229134.49
200857,10820,1,3,53012.76,2022-01-28 00:00:00.000,4453071.84,1,228980.66
201386,10106,3,1,98621.54,,8284209.36,0,232893.6
200736,10575,2,1,11911.62,2018-06-13 00:00:00.000,1000576.08,0,176168.16
200847,10351,2,2,54095.48,2021-01-30 00:00:00.000,4544020.32,0,223987.23
201547,10798,3,1,4214.72,2019-05-17 00:00:00.000,354036.48,0,254281.53
201121,10449,4,1,27961.66,2020-01-16 00:00:00.000,2348779.44,0,183953.46
200609,10035,5,1,81307.85,2020-08-30 00:00:00.000,6829859.4,1,198887.96
200723,10506,4,1,53411.49,2019-02-05 00:00:00.000,4486565.16,0,217144.38
200544,11051,4,1,29118.69,2020-12-27 00:00:00.000,2445969.96,0,211787.68
201467,11076,5,1,33217.79,2019-07-08 00:00:00.000,2790294.36,0,228400.91
201220,10308,3,1,90588.29,2018-09-11 00:00:00.000,7609416.36,0,260265.87
200554,10177,5,1,12929.14,2021-12-29 00:00:00.000,1086047.76,0,213548.55
201623,10451,4,1,25904.48,2020-01-26 00:00:00.000,2175976.32,0,183259.1
200953,10288,4,2,12654.78,2020-01-25 00:00:00.000,1063001.52,0,220149.37
201588,10535,4,1,49951.87,2020-04-03 00:00:00.000,4195957.08,0,234449.02
201304,10156,4,1,15816.85,2018-09-30 00:00:00.000,1328615.4,0,211224.92
201563,10586,4,1,62435.08,2019-07-14 00:00:00.000,5244546.72,0,210202.67
201628,10596,4,1,10894.96,2020-07-07 00:00:00.000,915176.64,0,237745.48
200651,10386,3,2,855.61,2020-07-13 00:00:00.000,71871.24,1,189584.84
200002,10839,5,1,84008.77,2019-11-15 00:00:00.000,7056736.68,0,198959.38
201016,10958,2,1,56614.15,2019-10-23 00:00:00.000,4755588.6,0,211134.13
200654,10306,4,1,29461.6,2018-08-09 00:00:00.000,2474774.4,0,227891.96
201316,10545,4,1,31670.18,2020-01-22 00:00:00.000,2660295.12,0,270079.29
200392,10524,4,2,47720.54,2019-10-07 00:00:00.000,4008525.36,1,192221.05
201483,10990,3,1,39530.42,2019-04-28 00:00:00.000,3320555.28,0,197739.52
200921,10951,4,1,9461.55,2021-02-11 00:00:00.000,794770.2,0,229395.6
200334,10515,3,1,4940.1,2020-10-05 00:00:00.000,414968.4,0,252279.19
201190,10702,2,1,20614.63,2019-04-09 00:00:00.000,1731628.92,0,201903.01
200501,10227,4,1,75278.53,2019-04-11 00:00:00.000,6323396.52,0,202003.46
201530,10602,4,1,76520.27,2020-11-10 00:00:00.000,6427702.68,0,171026.74
200341,10241,4,1,48035.81,2018-11-13 00:00:00.000,4035008.04,0,206517.33
200725,10882,1,1,7977.53,2019-03-11 00:00:00.000,670112.52,0,209265.4
200040,10493,5,1,28525.67,2019-05-29 00:00:00.000,2396156.28,0,207245.39
201531,10478,5,1,22180.71,2021-01-02 00:00:00.000,1863179.64,0,258665.91
201149,10760,3,1,24309.2,,2041972.8,0,212194.03
201084,10411,3,2,8545.33,2021-01-02 00:00:00.000,717807.72,0,199899.84
200945,10412,5,1,62943.1,2018-04-22 00:00:00.000,5287220.4,0,282635.15
200877,10675,2,1,59425.38,2019-07-23 00:00:00.000,4991731.92,0,258031.94
200446,10998,1,1,46783.99,2019-06-13 00:00:00.000,3929855.16,1,239534.43
200532,10632,3,1,81253.09,2018-10-31 00:00:00.000,6825259.56,0,250852.41
200961,10360,3,1,49886.14,2018-06-24 00:00:00.000,4190435.76,0,256330.43
200510,10795,1,2,4532.46,2020-03-26 00:00:00.000,380726.64,0,194592.95
200513,10997,3,2,76110.76,2020-08-31 00:00:00.000,6393303.84,0,194981.87
201562,11095,5,1,25998.69,2018-08-08 00:00:00.000,2183889.96,0,239366.66
201637,10091,4,1,9103.9,2018-10-01 00:00:00.000,764727.6,0,197642.64
201501,11003,3,1,81538.08,2020-03-25 00:00:00.000,6849198.72,0,174273.0
200775,10848,3,2,988.89,2018-04-19 00:00:00.000,83066.76,0,183971.41
201420,10471,4,1,996.08,2018-02-22 00:00:00.000,83670.72,0,198219.64
201205,10538,5,1,12062.53,2020-01-30 00:00:00.000,1013252.52,0,184111.81
201288,10202,5,1,19110.41,2019-08-14 00:00:00.000,1605274.44,0,183218.45
200833,10832,2,1,94714.26,2021-05-25 00:00:00.000,7955997.84,0,213346.74
201574,10374,5,1,65937.47,2019-02-13 00:00:00.000,5538747.48,0,187706.98
201480,11000,1,1,90293.79,2020-05-21 00:00:00.000,7584678.36,1,202726.98
200825,10244,5,1,88003.78,2018-03-23 00:00:00.000,7392317.52,0,221761.2
200682,10773,5,1,22744.42,2019-07-17 00:00:00.000,1910531.28,0,212247.33
200298,10278,2,1,57916.55,2018-03-04 00:00:00.000,4864990.2,0,160945.81
200224,10662,2,1,93915.37,2026-04-23 19:36:05.835,7888891.08,0,230512.76
201102,10430,5,1,98536.94,2018-11-19 00:00:00.000,8277102.96,0,211325.14
200540,10270,3,1,67333.11,2019-11-09 00:00:00.000,5655981.24,0,240539.74
200409,10952,2,1,52437.73,2019-12-05 00:00:00.000,4404769.32,0,225385.48
200049,10716,3,2,97056.5,2018-10-30 00:00:00.000,8152746.0,0,265985.16
200456,10842,3,2,40616.96,2021-01-08 00:00:00.000,3411824.64,0,222610.13
201278,10608,1,1,297.26,,24969.84,0,201618.09
200598,10687,5,1,16337.78,2021-02-20 00:00:00.000,1372373.52,0,218472.76
200670,10726,2,1,49866.12,2019-02-15 00:00:00.000,4188754.08,0,210098.05
200223,10357,1,2,8616.26,2020-02-16 00:00:00.000,723765.84,0,192305.52
201645,10056,5,2,67221.71,2020-04-14 00:00:00.000,5646623.64,0,233486.23
201286,10224,1,3,98752.9,2018-06-16 00:00:00.000,8295243.6,0,198166.08
200475,10545,4,1,95560.61,2020-05-19 00:00:00.000,8027091.24,1,220652.45
200846,10855,2,2,81624.65,2018-12-27 00:00:00.000,6856470.6,0,206095.45
201135,10115,2,1,87109.52,2020-02-02 00:00:00.000,7317199.68,0,177557.23
200783,10493,3,1,25552.59,2021-09-16 00:00:00.000,2146417.56,0,222765.85
200603,10797,4,1,78968.31,2019-05-03 00:00:00.000,6633338.04,0,219215.01
200047,10656,5,1,87103.24,2021-05-25 00:00:00.000,7316672.16,0,183589.45
200315,10574,2,1,20955.84,2020-12-07 00:00:00.000,1760290.56,0,223012.72
200247,10236,3,1,52971.73,2018-06-19 00:00:00.000,4449625.32,0,205686.09
200954,10893,3,1,56851.42,2019-09-25 00:00:00.000,4775519.28,0,209834.33
201210,10218,5,2,7138.31,2019-06-11 00:00:00.000,599618.04,0,209348.4
200068,10369,5,3,45217.07,2020-09-18 00:00:00.000,3798233.88,0,230721.96
201347,10649,1,1,33515.77,2018-02-12 00:00:00.000,2815324.68,0,202396.37
201267,10399,2,1,91798.81,2018-11-09 00:00:00.000,7711100.04,0,167793.56
200060,10494,4,1,5113.53,2019-05-23 00:00:00.000,429536.52,0,214583.82
201296,11058,5,2,7370.12,2018-09-13 00:00:00.000,619090.08,0,211015.1
200013,10704,3,3,84904.63,2019-12-10 00:00:00.000,7131988.92,0,205280.64
200710,10143,2,2,74801.11,2020-07-13 00:00:00.000,6283293.24,0,220731.84
201159,10867,3,1,61114.59,2020-06-04 00:00:00.000,5133625.56,0,196526.97
201274,10458,1,2,2700.81,2021-01-23 00:00:00.000,226868.04,0,169200.12
201139,11038,2,1,47313.93,2019-01-05 00:00:00.000,3974370.12,0,203863.39
200792,10719,2,1,72900.62,2018-09-28 00:00:00.000,6123652.08,0,239542.11
200033,11027,5,2,6284.54,2018-06-26 00:00:00.000,527901.36,0,222012.58
200882,10107,3,1,87535.78,2021-01-06 00:00:00.000,7353005.52,0,211561.1
201416,10783,2,3,69925.49,2019-12-03 00:00:00.000,5873741.16,0,210230.4
200275,10669,1,2,27422.79,2018-12-20 00:00:00.000,2303514.36,0,211220.28
200058,10079,4,1,84232.06,2019-05-25 00:00:00.000,7075493.04,0,219641.46
200966,10843,5,1,27860.05,2018-06-29 00:00:00.000,2340244.2,0,189611.0
201539,10254,3,1,76819.46,2019-06-17 00:00:00.000,6452834.64,0,229864.54
200878,10687,3,2,58649.9,2026-03-16 00:00:00.000,4926591.6,0,192206.5
200265,10634,5,1,97161.64,2019-01-23 00:00:00.000,8161577.76,0,208538.07
200215,10925,5,1,93508.87,2021-02-21 00:00:00.000,7854745.08,0,226800.47
200536,10976,4,1,1991.63,2018-07-07 00:00:00.000,167296.92,0,200757.16
201602,10357,2,3,19241.05,2019-04-27 00:00:00.000,1616248.2,0,186957.93
200132,10956,2,1,76952.07,2020-06-28 00:00:00.000,6463973.88,0,208906.2
201206,10349,3,1,70501.6,2020-11-04 00:00:00.000,5922134.4,0,230215.11
200542,10817,4,1,40479.35,2021-05-11 00:00:00.000,3400265.4,0,170434.98
200037,10727,1,1,40414.75,2018-02-15 00:00:00.000,3394839.0,0,211053.07
201318,10055,3,3,46463.91,2018-08-09 00:00:00.000,3902968.44,0,217234.85
200755,10529,4,1,65092.89,2018-04-14 00:00:00.000,5467802.76,0,215942.43
201057,10287,2,1,80862.99,2018-08-16 00:00:00.000,6792491.16,0,260367.14
200809,10681,5,1,80735.96,2022-01-26 00:00:00.000,6781820.64,0,192586.62
200082,10330,1,1,13907.67,2021-10-01 00:00:00.000,1168244.28,0,245385.68
200063,10760,4,2,80873.7,2019-10-11 00:00:00.000,6793390.8,0,215443.13
200820,10072,3,1,51867.25,2019-02-25 00:00:00.000,4356849.0,0,167188.0
200414,10207,4,3,87346.91,2021-02-21 00:00:00.000,7337140.44,0,224921.98
200437,10455,1,1,49112.5,2020-05-21 00:00:00.000,4125450.0,0,228451.35
201538,10438,5,1,2857.78,2019-06-09 00:00:00.000,240053.52,0,206920.66
201113,10061,2,1,51248.28,2020-12-21 00:00:00.000,4304855.52,0,212777.79
200110,10960,1,1,97375.3,2018-06-06 00:00:00.000,8179525.2,1,220286.98
201282,10898,3,1,84216.02,2018-03-02 00:00:00.000,7074145.68,0,175878.68
200743,10704,3,1,22715.48,2019-12-28 00:00:00.000,1908100.32,0,211290.14
200192,10507,4,1,96203.92,2020-06-14 00:00:00.000,8081129.28,0,231385.53
201438,11010,4,1,16137.61,2018-09-05 00:00:00.000,1355559.24,0,195895.29
200573,10302,5,1,32888.15,2020-03-09 00:00:00.000,2762604.6,0,191745.15
200599,10484,4,1,1921.06,2018-02-25 00:00:00.000,161369.04,0,210957.86
200213,10751,1,1,28659.41,2018-11-01 00:00:00.000,2407390.44,1,203649.01
200343,10052,1,1,30095.9,2018-06-24 00:00:00.000,2528055.6,0,234143.0
201231,10794,3,2,91941.52,2021-11-25 00:00:00.000,7723087.68,0,246700.14
200884,10401,5,1,30778.96,2021-05-02 00:00:00.000,2585432.64,0,235861.44
201447,10392,3,1,4120.31,2019-10-22 00:00:00.000,346106.04,0,188175.07
200386,10642,3,2,71440.11,2021-08-04 00:00:00.000,6000969.24,0,218490.07
201233,10500,3,1,3705.27,2021-02-12 00:00:00.000,311242.68,0,178408.38
200031,10913,1,1,84415.35,2021-11-07 00:00:00.000,7090889.4,0,211498.46
201167,10894,4,2,6939.38,2020-12-15 00:00:00.000,582907.92,0,213323.46
200101,10501,3,3,81973.76,2019-08-01 00:00:00.000,6885795.84,0,246450.93
201009,10485,3,1,58760.77,2021-08-12 00:00:00.000,4935904.68,0,207476.34
200656,10035,4,1,53079.45,2020-01-28 00:00:00.000,4458673.8,0,221922.65
200332,10908,1,2,7437.98,2021-02-12 00:00:00.000,624790.32,0,204367.17
200366,10456,5,1,96922.37,2018-09-10 00:00:00.000,8141479.08,0,192975.63
201142,10562,1,1,28929.92,2020-09-22 00:00:00.000,2430113.28,0,177694.19
200028,11003,2,2,27830.4,2021-11-15 00:00:00.000,2337753.6,0,208353.94
201301,10106,5,1,17600.55,2020-03-02 00:00:00.000,1478446.2,0,199957.01
200427,10818,2,1,19976.54,2022-01-14 00:00:00.000,1678029.36,0,218410.2
201344,10996,2,1,89803.18,2021-01-29 00:00:00.000,7543467.12,0,207282.65
201031,10879,3,1,68630.97,2021-03-11 00:00:00.000,5765001.48,0,196593.22
200790,11090,2,1,58371.1,2018-10-09 00:00:00.000,4903172.4,0,200314.38
200521,10497,4,1,93801.23,2020-09-12 00:00:00.000,7879303.32,0,207618.5
201354,10207,1,1,72901.86,2020-06-29 00:00:00.000,6123756.24,0,219622.17
200897,10823,1,1,4734.68,2021-09-02 00:00:00.000,397713.12,0,205881.45
201222,10374,5,2,83157.4,2019-08-12 00:00:00.000,6985221.6,1,169021.38
201216,10048,3,2,6196.05,2019-02-05 00:00:00.000,520468.2,0,210918.36
200196,11020,3,3,38213.2,2021-10-16 00:00:00.000,3209908.8,0,164066.31
201458,10503,3,1,94637.81,2019-02-01 00:00:00.000,7949576.04,0,193542.91
201342,10245,3,1,50624.91,2019-07-30 00:00:00.000,4252492.44,0,233705.67
200402,10418,4,1,10931.61,,918255.24,0,250259.06
200476,10163,5,1,88906.14,2020-01-14 00:00:00.000,7468115.76,0,166385.74
200187,10706,1,1,82125.5,2021-03-02 00:00:00.000,6898542.0,0,200426.37
201312,10223,4,1,73001.03,2018-10-14 00:00:00.000,6132086.52,0,177468.72
200286,11090,3,1,50087.8,2021-11-21 00:00:00.000,4207375.2,0,222373.93
201230,10971,5,1,51946.98,2020-11-25 00:00:00.000,4363546.32,0,207875.42
200917,10853,1,1,66553.69,2020-04-23 00:00:00.000,5590509.96,0,245109.42
200891,10567,5,1,43164.35,2019-04-17 00:00:00.000,3625805.4,0,227811.11
201441,10572,2,2,33936.14,2018-06-23 00:00:00.000,2850635.76,0,231691.87
201019,10689,1,1,52550.59,2020-06-07 00:00:00.000,4414249.56,0,233401.68
200696,10189,1,1,35946.6,2019-08-02 00:00:00.000,3019514.4,0,200069.63
201472,11010,2,1,82901.01,2021-04-05 00:00:00.000,6963684.84,0,211949.15
200841,10459,3,2,33874.96,2021-01-22 00:00:00.000,2845496.64,0,235416.13
200522,10537,1,3,45129.0,2018-10-24 00:00:00.000,3790836.0,0,219635.9
200731,10966,4,1,5811.77,2022-01-23 00:00:00.000,488188.68,0,200742.62
200481,10535,4,1,65910.21,2018-12-13 00:00:00.000,5536457.64,0,217752.58
200023,10177,4,1,31727.05,2021-11-11 00:00:00.000,2665072.2,0,235559.57
201226,10153,5,1,34571.98,2021-03-15 00:00:00.000,2904046.32,0,216777.2
201527,10603,3,1,95258.96,2018-10-17 00:00:00.000,8001752.64,0,232188.17
201045,10044,2,1,10177.2,2019-02-14 00:00:00.000,854884.8,0,204616.9
200597,10345,2,1,47257.88,2019-12-17 00:00:00.000,3969661.92,1,189178.08
201164,10426,3,1,55889.89,2018-11-14 00:00:00.000,4694750.76,0,173117.83
201525,10707,2,3,46295.23,2019-03-09 00:00:00.000,3888799.32,0,227697.65
200465,10038,5,1,13231.48,2020-01-14 00:00:00.000,1111444.32,0,202441.08
200091,10703,3,1,535.49,2018-05-09 00:00:00.000,44981.16,0,207517.34
201639,10255,5,1,36513.17,2019-04-14 00:00:00.000,3067106.28,0,221118.84
200240,10312,3,1,1004.81,2018-11-05 00:00:00.000,84404.04,0,211151.48
200648,10499,1,1,93642.02,2019-02-21 00:00:00.000,7865929.68,0,200392.62
201594,10035,2,1,99358.56,2019-06-09 00:00:00.000,8346119.04,0,196486.42
200131,10103,3,1,75376.37,2018-05-14 00:00:00.000,6331615.08,0,241315.86
201212,10280,3,1,28703.58,2018-01-12 00:00:00.000,2411100.72,0,192621.59
200219,10318,4,1,22228.52,2020-12-25 00:00:00.000,1867195.68,0,224163.27
200428,10674,4,1,75436.44,2018-01-06 00:00:00.000,6336660.96,0,210859.58
201258,10398,1,1,63171.98,2020-09-23 00:00:00.000,5306446.32,0,208200.16
201246,10667,2,2,4676.32,2018-05-17 00:00:00.000,392810.88,0,200783.16
200083,10686,5,1,34899.8,2018-11-01 00:00:00.000,2931583.2,0,210546.16
200737,10347,2,3,55587.45,2020-06-14 00:00:00.000,4669345.8,0,201840.73
200610,10219,3,1,77330.66,2021-04-17 00:00:00.000,6495775.44,0,200594.57
200184,10286,3,2,23944.96,2019-01-03 00:00:00.000,2011376.64,0,233382.38
200974,10707,3,1,8628.14,2020-02-26 00:00:00.000,724763.76,0,204241.77
200886,10634,5,1,30479.46,2021-04-06 00:00:00.000,2560274.64,0,203164.92
201636,10395,5,1,90396.34,2021-05-17 00:00:00.000,7593292.56,0,182822.19
200940,10258,4,1,67725.96,2021-07-14 00:00:00.000,5688980.64,0,213359.22
201221,10840,5,1,46783.8,2020-07-21 00:00:00.000,3929839.2,1,219864.8
201356,11004,1,1,80721.73,2020-04-29 00:00:00.000,6780625.32,0,218810.47
201239,10155,4,1,85907.65,2018-10-23 00:00:00.000,7216242.6,0,208643.93
201311,10024,4,1,6438.96,2018-02-15 00:00:00.000,540872.64,0,188670.32
200880,10529,4,1,50966.65,2021-11-11 00:00:00.000,4281198.6,0,251526.94
200245,10471,4,1,15469.8,2019-12-25 00:00:00.000,1299463.2,0,206785.24
200004,10584,5,1,49200.39,2018-07-27 00:00:00.000,4132832.76,0,207641.21
201147,10851,2,1,28516.97,2019-07-15 00:00:00.000,2395425.48,0,200642.11
201191,10203,5,2,85776.52,2018-01-25 00:00:00.000,7205227.68,0,200105.42
200870,10585,4,1,41482.99,2025-11-02 00:00:00.000,3484571.16,0,198115.25
200118,10298,4,1,61554.44,2021-09-10 00:00:00.000,5170572.96,0,203719.57
200007,10219,4,1,76868.55,2018-09-14 00:00:00.000,6456958.2,0,166468.62
200796,11092,5,1,5841.82,2018-02-12 00:00:00.000,490712.88,0,211318.06
200984,10762,4,1,68773.85,2019-05-08 00:00:00.000,5777003.4,0,226818.19
201140,10822,5,1,4804.93,2019-05-01 00:00:00.000,403614.12,0,233810.01
200566,10781,2,2,2897.31,2026-01-09 00:00:00.000,243374.04,0,197008.88
201400,10739,2,1,75822.77,,6369112.68,0,163267.5
201633,10335,2,1,33358.65,2020-04-24 00:00:00.000,2802126.6,2,209883.35
200657,10694,4,1,97893.1,2018-08-14 00:00:00.000,8223020.4,0,217384.77
201505,10551,5,1,37419.65,2019-11-07 00:00:00.000,3143250.6,0,199679.0
201123,10892,2,1,34304.35,2021-10-24 00:00:00.000,2881565.4,0,216928.84
201039,10617,5,1,60458.08,2018-05-07 00:00:00.000,5078478.72,0,231180.73
201166,10634,1,1,32065.1,2019-06-12 00:00:00.000,2693468.4,0,181811.98
200238,10283,3,1,4204.24,2021-01-31 00:00:00.000,353156.16,1,186864.96
201074,10935,4,1,64799.49,2018-02-28 00:00:00.000,5443157.16,0,225624.32
200848,10114,5,2,99472.58,2020-10-24 00:00:00.000,8355696.72,0,209966.16
201359,10848,5,1,56196.0,2019-06-30 00:00:00.000,4720464.0,0,192532.82
201098,10573,2,1,71461.59,2019-10-16 00:00:00.000,6002773.56,0,249592.5
200605,10325,1,3,62854.84,2019-02-04 00:00:00.000,5279806.56,0,220678.84
200483,10397,2,1,7171.9,2021-04-18 00:00:00.000,602439.6,0,172611.03
200794,10243,3,1,89489.35,2019-10-18 00:00:00.000,7517105.4,0,198914.94
200317,10002,2,1,54562.11,2021-12-03 00:00:00.000,4583217.24,0,232457.42
200923,10415,4,1,35829.66,2021-04-21 00:00:00.000,3009691.44,0,192909.97
200580,10371,5,1,75921.36,2018-03-17 00:00:00.000,6377394.24,0,203508.34
200254,10478,5,1,57333.16,2020-10-16 00:00:00.000,4815985.44,0,230725.32
200061,10838,3,1,71560.95,,6011119.8,0,254804.56
200014,10441,5,1,84147.22,2021-12-14 00:00:00.000,7068366.48,1,204599.43
200667,10128,5,1,76754.95,2020-12-18 00:00:00.000,6447415.8,0,224572.12
200805,11008,4,2,29659.71,2020-09-25 00:00:00.000,2491415.64,0,191431.67
200881,10595,5,2,35503.33,2021-03-16 00:00:00.000,2982279.72,0,207814.28
201394,10895,2,1,49315.12,2020-09-13 00:00:00.000,4142470.08,0,216851.85
201094,10207,1,2,36704.08,2020-08-18 00:00:00.000,3083142.72,0,216016.87
201443,10185,2,1,23915.53,2021-02-27 00:00:00.000,2008904.52,1,225445.89
201326,10042,2,1,88473.99,2019-04-23 00:00:00.000,7431815.16,0,156246.96
200747,10842,1,2,98152.81,2021-03-19 00:00:00.000,8244836.04,0,194825.97
200889,10002,5,1,72356.98,2020-12-18 00:00:00.000,6077986.32,0,215877.9
200823,10799,3,1,83634.16,2020-10-16 00:00:00.000,7025269.44,0,213760.09
201247,10004,1,1,30879.61,2018-04-23 00:00:00.000,2593887.24,0,246714.53
200416,10836,5,1,66066.94,2021-07-17 00:00:00.000,5549622.96,0,207468.15
200704,10584,2,2,92101.16,2019-12-16 00:00:00.000,7736497.44,2,204441.96
201345,10914,2,1,31695.84,2018-08-09 00:00:00.000,2662450.56,0,210131.07
200149,10239,1,1,75306.88,2018-05-19 00:00:00.000,6325777.92,0,200318.29
200070,10632,5,1,57405.83,,4822089.72,1,198264.61
201367,10390,5,1,12234.14,2018-01-11 00:00:00.000,1027667.76,0,210954.73
200439,10246,1,1,96069.39,2020-10-28 00:00:00.000,8069828.76,0,194200.03
200199,10518,4,1,5913.76,2018-05-10 00:00:00.000,496755.84,0,171964.13
201411,10567,3,1,-347.33,2021-09-13 00:00:00.000,-29175.72,0,196398.27
200769,10126,1,1,53021.49,2020-09-24 00:00:00.000,4453805.16,0,213433.28
200797,11057,2,1,8548.38,2021-07-01 00:00:00.000,718063.92,0,238713.39
201585,11046,2,1,73902.87,2018-07-11 00:00:00.000,6207841.08,1,207022.43
200397,10576,5,2,14485.85,2020-11-16 00:00:00.000,1216811.4,0,228517.15
200695,10899,3,2,64229.52,2018-10-21 00:00:00.000,5395279.68,1,198643.47
200678,10124,4,3,93932.94,2019-08-13 00:00:00.000,7890366.96,0,195989.43
201196,10448,4,1,2437.45,2020-10-11 00:00:00.000,204745.8,0,205821.02
200574,10676,1,1,22906.46,2020-06-11 00:00:00.000,1924142.64,0,225501.07
201523,10267,5,1,15903.41,2019-09-01 00:00:00.000,1335886.44,0,183068.88
200793,10002,2,1,48559.42,2021-07-11 00:00:00.000,4078991.28,0,208002.6
200189,10209,2,1,13011.25,2021-01-17 00:00:00.000,1092945.0,0,191024.88
201435,10824,2,1,60387.81,2019-11-15 00:00:00.000,5072576.04,0,231513.94
200421,10845,5,2,51905.22,2020-09-09 00:00:00.000,4360038.48,0,192796.94
201601,10204,4,1,45648.43,2021-02-07 00:00:00.000,3834468.12,0,179291.31
200754,10495,3,1,86461.96,2019-05-29 00:00:00.000,7262804.64,0,233884.18
200742,11097,2,1,91394.85,2019-09-18 00:00:00.000,7677167.4,0,213818.11
201067,10352,1,1,26935.78,2020-06-19 00:00:00.000,2262605.52,0,174821.19
200952,10206,5,1,43240.08,2021-07-15 00:00:00.000,3632166.72,1,214372.05
201509,11090,3,1,51630.82,2019-08-08 00:00:00.000,4336988.88,0,212458.54
200234,10712,5,1,73323.55,2018-01-26 00:00:00.000,6159178.2,0,202700.37
200038,10343,5,2,24991.15,2020-10-19 00:00:00.000,2099256.6,0,205387.0
201050,10515,1,1,67242.57,2019-02-09 00:00:00.000,5648375.88,0,231799.76
200487,10458,2,1,36819.47,2019-02-25 00:00:00.000,3092835.48,0,216278.8
201556,11081,1,1,78252.18,2019-12-10 00:00:00.000,6573183.12,0,158391.63
200278,10912,1,1,2995.65,2021-02-15 00:00:00.000,251634.6,0,181389.17
201107,10806,4,1,56605.54,2020-09-14 00:00:00.000,4754865.36,0,238975.55
200006,10423,4,3,50442.7,2020-06-24 00:00:00.000,4237186.8,0,220991.75
200636,10362,5,3,72472.61,2019-10-27 00:00:00.000,6087699.24,0,182975.6
200080,10803,2,1,22216.12,2018-05-28 00:00:00.000,1866154.08,0,219609.25
200457,10693,1,1,23239.37,2020-02-21 00:00:00.000,1952107.08,0,193816.88
200159,10435,2,1,30389.48,2021-07-27 00:00:00.000,2552716.32,0,200272.78
201165,10344,5,1,20681.69,2018-05-31 00:00:00.000,1737261.96,0,204023.17
201612,10409,2,2,25041.66,2019-07-08 00:00:00.000,2103499.44,0,202505.08
200981,11044,4,1,74129.89,2021-05-09 00:00:00.000,6226910.76,0,232752.47
201392,10372,4,1,11278.56,2020-06-20 00:00:00.000,947399.04,0,244379.86
200735,10963,5,3,40808.96,2021-08-10 00:00:00.000,3427952.64,0,213218.14
200354,10046,2,1,33507.25,2018-10-28 00:00:00.000,2814609.0,0,211448.97
201642,10462,1,2,66275.11,2018-11-09 00:00:00.000,5567109.24,0,221945.98
200939,10293,4,1,88188.35,2021-04-24 00:00:00.000,7407821.4,1,239773.27
201445,10647,5,1,61130.67,2018-04-28 00:00:00.000,5134976.28,0,211507.89
201555,11091,2,1,24051.97,2020-01-10 00:00:00.000,2020365.48,0,245358.99
201634,10615,4,1,60894.86,2019-09-12 00:00:00.000,5115168.24,0,178219.19
201013,10909,1,1,43465.28,2020-02-05 00:00:00.000,3651083.52,0,228542.29
201268,10802,3,1,34872.04,2020-01-21 00:00:00.000,2929251.36,0,232321.38
200106,10010,3,1,15084.59,2020-05-16 00:00:00.000,1267105.56,0,181966.97
200361,10906,4,2,31222.38,2021-01-06 00:00:00.000,2622679.92,0,227250.27
200593,10463,3,1,45585.4,2018-09-05 00:00:00.000,3829173.6,0,213079.24
201614,10006,3,1,54375.82,2019-05-02 00:00:00.000,4567568.88,0,247208.34
200365,11065,1,2,61520.01,2020-01-04 00:00:00.000,5167680.84,0,177685.27
201351,10688,5,1,43699.63,2020-08-15 00:00:00.000,3670768.92,0,227013.48
200766,10389,1,1,8003.54,2018-03-22 00:00:00.000,672297.36,0,254724.3
200494,10082,5,1,25320.55,2021-07-07 00:00:00.000,2126926.2,0,235794.56
201306,10182,2,1,92994.34,2020-06-24 00:00:00.000,7811524.56,0,276004.04
200803,10856,4,1,57674.79,2021-05-29 00:00:00.000,4844682.36,0,218777.65
201401,10479,5,1,41195.04,2021-04-25 00:00:00.000,3460383.36,0,208045.17
201565,11083,3,1,2687.98,2019-09-01 00:00:00.000,225790.32,0,190569.12
201049,10106,1,1,90575.94,2019-09-08 00:00:00.000,7608378.96,0,171311.04
201549,10892,5,1,52007.57,2019-04-25 00:00:00.000,4368635.88,0,222179.02
